Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL;city_id
"Friedrich-Ebert-Str. 11, Sindelfingen 2, Sindelfingen (71067),309.000 € 3.552 €/m²,""3,5 Zimmer"",87 m²,4. Geschoss,https://www.immowelt.de/expose/9dea4b86-97ad-4af6-a763-e5983fc9c280";4368
Sindelfingen 1, Sindelfingen (71063),755.000 € 2.649 €/m²,285 m²,230 m² Grundstück,Unknown,https://www.immowelt.de/expose/6cc63199-3bbc-4825-95c7-af9f206188c1;4368
"Sindelfingen 101, Sindelfingen (71069),449.000 € 6.037 €/m²,2 Zimmer,""74,4 m²"",2. Geschoss,https://www.immowelt.de/expose/d6a8f1ae-cade-4324-88c3-092c6387b811";4368
Sindelfingen 101, Sindelfingen / Maichingen (71069),1.197.000 € 4.967 €/m²,7 Zimmer,241 m²,1.267 m² Grundstück,https://www.immowelt.de/expose/c07d5540-37fe-4c98-9445-c25378085cfa;4368
Sindelfingen 3, Sindelfingen (71065),895.000 € 2.704 €/m²,9 Zimmer,331 m²,798 m² Grundstück,https://www.immowelt.de/expose/3bd6d572-3e1f-4309-b9c6-b16f324f1342;4368
Sindelfingen 2, Sindelfingen (71063),195.000 € 3.421 €/m²,2 Zimmer,57 m²,Unknown,https://www.immowelt.de/expose/daadf32f-1713-4eb7-95e4-07851acb7ff5;4368
"Sindelfingen 2, Sindelfingen (71063),219.000 € 3.422 €/m²,""2,5 Zimmer"",64 m²,1. Geschoss,https://www.immowelt.de/expose/7a93182d-37f2-4e5b-ae18-a1405c0c9d29";4368
Sindelfingen 2, Sindelfingen (71067),499.000 € 5.144 €/m²,4 Zimmer,97 m²,338 m² Grundstück,https://www.immowelt.de/expose/3f4642e5-d309-45fc-93fb-7340365fa075;4368
Sindelfingen 101, Sindelfingen (71069),595.000 € 7.000 €/m²,4 Zimmer,85 m²,Unknown,https://www.immowelt.de/expose/98f81b9f-eabd-4d80-afe6-64e592d7a3fd;4368
Sindelfingen 2, Sindelfingen (71063),769.000 € 4.524 €/m²,6 Zimmer,170 m²,686 m² Grundstück,https://www.immowelt.de/expose/c2ac726b-2b36-43be-9f1c-f6a45c51a4dc;4368
"Sindelfingen 2, Sindelfingen (71063),480.000 € 3.460 €/m²,6 Zimmer,""138,7 m²"",291 m² Grundstück,https://www.immowelt.de/expose/81696a07-ee7c-4c03-827d-cdee4b6ef812";4368
"Sindelfingen 101, Sindelfingen / Maichingen (71069),935.000 € 6.493 €/m²,5 Zimmer,""144,4 m²"",255 m² Grundstück,https://www.immowelt.de/expose/b2ca7b97-20dd-4be7-9a68-b6dd98f543c7";4368
Sindelfingen 2, Sindelfingen (71067),130.000 € 4.063 €/m²,1 Zimmer,32 m²,Unknown,https://www.immowelt.de/expose/5f9fabdf-c0e5-4671-8abb-c250e9e0cdad;4368
Sindelfingen 2, Sindelfingen (71067),249.000 € 3.662 €/m²,2 Zimmer,68 m²,3. Geschoss,https://www.immowelt.de/expose/eb8b9e92-8287-4a1e-8c3f-e0c8777c7bca;4368
Sindelfingen 2, Sindelfingen (71067),790.000 € 5.097 €/m²,9 Zimmer,155 m²,562 m² Grundstück,https://www.immowelt.de/expose/622f803f-1424-4ec0-9c75-331d10a411fb;4368
Sindelfingen 1, Sindelfingen (71067),755.000 € 2.649 €/m²,285 m²,Unknown,Unknown,https://www.immowelt.de/expose/a95174f5-db29-48a6-936d-27b9a707c95b;4368
"Sindelfingen 2, Sindelfingen (71067),230.000 € 2.674 €/m²,""3,5 Zimmer"",86 m²,EG,https://www.immowelt.de/expose/83c589c1-adde-41b2-a150-aae221b4b5e9";4368
Sindelfingen 1, Sindelfingen (71063),755.000 € 2.745 €/m²,12 Zimmer,275 m²,230 m² Grundstück,https://www.immowelt.de/expose/b3c34a63-ac54-4087-9acf-27971c89f4b9;4368
"Sindelfingen 2, Sindelfingen (71067),550.000 € 2.594 €/m²,""5,5 Zimmer"",212 m²,7. Geschoss,https://www.immowelt.de/expose/c2a9276c-5eb6-4808-9caa-6f15f9ebe9a2";4368
Finkenweg 18, Sindelfingen 3, Sindelfingen (71065),498.000 € 5.413 €/m²,4 Zimmer,92 m²,330 m² Grundstück,https://www.immowelt.de/expose/b3fe8b2a-46bd-4267-89b1-31c4779373be;4368
Sindelfingen 2, Sindelfingen (71067),198.000 € 3.414 €/m²,2 Zimmer,58 m²,4. Geschoss,https://www.immowelt.de/expose/abbf9652-44ec-4ddd-8d68-2850f4a065a2;4368
Sindelfingen 201, Sindelfingen (71069),315.000 € 3.706 €/m²,3 Zimmer,85 m²,1. Geschoss,https://www.immowelt.de/expose/5aa95d65-a241-4e9e-9992-3d7e328baf01;4368
Sindelfingen 2, Sindelfingen (71067),395.000 € 3.160 €/m²,7 Zimmer,125 m²,289 m² Grundstück,https://www.immowelt.de/expose/257dd7e0-913f-444f-9c47-f8df77933f27;4368
"Sindelfinger Straße 6, Sindelfingen 101, Sindelfingen (71069),195.900 € 3.477 €/m²,2 Zimmer,""56,3 m²"",2. Geschoss,https://www.immowelt.de/expose/0d71da69-cf41-4569-8515-0cb60285c963";4368
"Große Hecke 18, Sindelfingen 101, Sindelfingen (71069),249.000 € 3.571 €/m²,3 Zimmer,""69,7 m²"",Unknown,https://www.immowelt.de/expose/e29fca28-d5e4-45b6-818f-4e3530046202";4368
"Sindelfingen 101, Sindelfingen (71069),269.000 € 3.557 €/m²,3 Zimmer,""75,6 m²"",Unknown,https://www.immowelt.de/expose/3d4ca4e7-b248-41ff-93e4-b1fcf1e32867";4368
"Mäuerlesweg 6, Sindelfingen 101, Sindelfingen (71069),279.000 € 3.537 €/m²,3 Zimmer,""78,9 m²"",Unknown,https://www.immowelt.de/expose/110138cb-62a7-4ac1-8c5f-ea0e3aaf9231";4368
Sindelfingen 2, Sindelfingen (71067),145.000 € 3.537 €/m²,2 Zimmer,41 m²,10. Geschoss,https://www.immowelt.de/expose/8c66d288-6875-48fa-ad0e-68edcefdc2b5;4368
Sindelfingen 101, Sindelfingen (71069),259.000 € 3.278 €/m²,3 Zimmer,79 m²,Unknown,https://www.immowelt.de/expose/94e3f0bd-0a9d-4ef3-8101-27f342ebe54b;4368
Sindelfingen 2, Sindelfingen (71067),319.000 € 2.927 €/m²,4 Zimmer,109 m²,frei ab sofort,https://www.immowelt.de/expose/be688775-14c8-44e5-96d8-addbea3871a8;4368
"Sindelfingen 2, Sindelfingen (71067),179.000 € 3.111 €/m²,2 Zimmer,""57,5 m²"",Unknown,https://www.immowelt.de/expose/1f4bd65f-09de-414e-9a36-318ffcb8e503";4368
Sindelfingen 201, Sindelfingen (71069),220.000 € 3.667 €/m²,3 Zimmer,60 m²,EG,https://www.immowelt.de/expose/bd51e7b9-e5d0-4563-bb25-7cb68213183b;4368
"Sindelfingen 1, Sindelfingen (71065),1.590.000 € 4.450 €/m²,10 Zimmer,""357,3 m²"",696 m² Grundstück,https://www.immowelt.de/expose/37109239-e815-4801-b3d2-77163f93d8d2";4368
"Sindelfingen 2, Sindelfingen (71067),559.000 € 4.929 €/m²,""4,5 Zimmer"",""113,4 m²"",189 m² Grundstück,https://www.immowelt.de/expose/6ca58489-ca8b-48dd-bda9-a286ab562faa";4368
Sindelfingen 1, Sindelfingen (71067),295.000 € 3.598 €/m²,3 Zimmer,82 m²,3. Geschoss,https://www.immowelt.de/expose/d61b81d1-f97b-42b2-9499-58da59e3c12e;4368
Sindelfingen 2, Sindelfingen (71067),369.000 € 4.146 €/m²,5 Zimmer,89 m²,191 m² Grundstück,https://www.immowelt.de/expose/b87d6971-1f7a-481d-b8f9-a86c00962c7b;4368
"Sindelfingen 2, Sindelfingen (71067),429.000 € 4.066 €/m²,5 Zimmer,""105,5 m²"",2. Geschoss,https://www.immowelt.de/expose/713d69ac-fffd-4b72-9c15-bfe46364ad17";4368
Sindelfingen 2, Sindelfingen (71063),1.079.000 € 6.917 €/m²,5 Zimmer,156 m²,Unknown,https://www.immowelt.de/expose/7102dc63-93b2-422c-8f05-4983b4904b1d;4368
Sindelfingen 2, Sindelfingen (71063),839.000 € 6.877 €/m²,4 Zimmer,122 m²,Unknown,https://www.immowelt.de/expose/c5fb0946-ae76-4674-acb9-ff90732a5e8e;4368
Unknown,Unknown,4 Zimmer,101 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,3 Zimmer,59 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,4 Zimmer,81 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,3 Zimmer,73 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,4 Zimmer,81 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,3 Zimmer,75 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,4 Zimmer,93 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,3 Zimmer,54 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,3 Zimmer,63 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,3 Zimmer,66 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,3 Zimmer,70 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,4 Zimmer,89 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
Unknown,Unknown,2 Zimmer,65 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832;4368
"Unknown,Unknown,""3,5 Zimmer"",90 m²,Unknown,https://www.immowelt.de/projekte/expose/k2sw832";4368
"Steinenbronner Str. 31, Sindelfingen 4, Sindelfingen (71065),752.900 € 5.536 €/m²,""5,5 Zimmer"",136 m²,316 m² Grundstück,https://www.immowelt.de/expose/020b0f40-c2f5-4af6-9049-757a3361efb5";4368
"Steinenbronner Str. 31, Sindelfingen 4, Sindelfingen (71065),689.800 € 5.072 €/m²,""5,5 Zimmer"",136 m²,144 m² Grundstück,https://www.immowelt.de/expose/d24073b1-77d8-41c2-a541-177e93664627";4368
"Steinenbronner Str. 31, Sindelfingen 4, Sindelfingen (71065),687.800 € 5.057 €/m²,""5,5 Zimmer"",136 m²,142 m² Grundstück,https://www.immowelt.de/expose/0fac2e37-000c-4d66-a5b2-c23168ebbbe4";4368
"Steinenbronner Str. 31, Sindelfingen 4, Sindelfingen (71065),739.900 € 5.440 €/m²,""5,5 Zimmer"",136 m²,297 m² Grundstück,https://www.immowelt.de/expose/036f1b81-e313-4ab4-8758-4b525621464d";4368
"Sindelfingen 3, Sindelfingen (71065),1.195.000 € 6.459 €/m²,""4,5 Zimmer"",185 m²,3. Geschoss,https://www.immowelt.de/expose/87490194-36f8-47cf-8535-830f42d82828";4368
"Sindelfingen 3, Sindelfingen (71065),630.000 € 6.300 €/m²,""3,5 Zimmer"",100 m²,Unknown,https://www.immowelt.de/expose/0607da77-6158-468e-beee-0af5464c06f4";4368
Sindelfingen 4, Sindelfingen (71065),1.395.000 € 4.115 €/m²,11 Zimmer,339 m²,866 m² Grundstück,https://www.immowelt.de/expose/cfae3d07-6676-4d8e-90a3-8f3a0b69d0cb;4368
Sindelfingen 4, Sindelfingen (71065),499.000 € 3.669 €/m²,6 Zimmer,136 m²,300 m² Grundstück,https://www.immowelt.de/expose/3e29f57c-8479-4b92-bc5d-dde192ec828f;4368
Sindelfingen 1, Sindelfingen (71063),450.000 € 4.639 €/m²,4 Zimmer,97 m²,Unknown,https://www.immowelt.de/expose/74ce13e9-0c44-4602-9efb-1c6b46e6c4a4;4368
"Sindelfingen 2, Sindelfingen (71067),319.000 € 2.616 €/m²,""4,5 Zimmer"",122 m²,Unknown,https://www.immowelt.de/expose/fe0ce5cb-e502-462a-a6f8-e9940eb377bc";4368
Sindelfingen 101, Sindelfingen / Maichingen (71069),415.000 € 4.069 €/m²,4 Zimmer,102 m²,3. Geschoss,https://www.immowelt.de/expose/62fdfa68-6c25-42f8-9d99-29ae467d3e76;4368
Sindelfingen 101, Sindelfingen (71069),499.000 € 4.990 €/m²,3 Zimmer,100 m²,2. Geschoss,https://www.immowelt.de/expose/588b1bc8-1a5a-4f88-97ea-263d6f87d3e4;4368
Sindelfingen 2, Sindelfingen (71067),894.000 € 5.228 €/m²,6 Zimmer,171 m²,337 m² Grundstück,https://www.immowelt.de/expose/e685b8da-4448-4953-a918-46608f43d515;4368
"Sindelfingen 4, Sindelfingen (71065),235.000 € 3.550 €/m²,2 Zimmer,""66,2 m²"",1. Geschoss,https://www.immowelt.de/expose/83eb1bd8-6db5-4bcc-8aa1-cede6f3f1367";4368
Sindelfingen 2, Sindelfingen (71067),640.000 € 4.571 €/m²,4 Zimmer,140 m²,Unknown,https://www.immowelt.de/expose/55a586a3-05c0-4a38-8cb4-2bf4b8cfc6c6;4368
Sindelfingen 2, Sindelfingen (71063),1.225.000 € 4.804 €/m²,8 Zimmer,255 m²,1.010 m² Grundstück,https://www.immowelt.de/expose/d578d55c-5bc8-41a5-a00d-f183ea7277a5;4368
Sindelfingen 3, Sindelfingen (71065),1.140.000 € 4.711 €/m²,10 Zimmer,242 m²,1.434 m² Grundstück,https://www.immowelt.de/expose/544b01bc-ecc1-47da-95ae-76fdd7042eff;4368
Sindelfingen 3, Sindelfingen (71065),1.250.000 € 5.252 €/m²,9 Zimmer,238 m²,989 m² Grundstück,https://www.immowelt.de/expose/eec1c0d1-bb46-4742-920c-49576eeb884e;4368
"Sindelfingen 101, Sindelfingen (71069),997.000 € 5.247 €/m²,""6,5 Zimmer"",190 m²,1.172 m² Grundstück,https://www.immowelt.de/expose/f9d7f984-8292-4484-ba54-d4e645845c8d";4368
"Sindelfingen 2, Sindelfingen (71067),889.000 € 4.217 €/m²,""5,5 Zimmer"",""210,8 m²"",1.070 m² Grundstück,https://www.immowelt.de/expose/82d6ad62-b57a-4c88-8bd3-ac7f6f34e79e";4368
Sindelfingen 101, Sindelfingen (71069),699.700 € 4.401 €/m²,6 Zimmer,159 m²,196 m² Grundstück,https://www.immowelt.de/expose/2f889d41-ca8f-472e-ab7f-0cac221bb74e;4368
Sindelfingen 4, Sindelfingen (71065),1.594.200 € 4.846 €/m²,8 Zimmer,329 m²,554 m² Grundstück,https://www.immowelt.de/expose/12f0c74f-c41e-4237-abab-443dee37a8fe;4368
"Sindelfingen 2, Sindelfingen (71067),Preis auf Anfrage,""13,5 Zimmer"",391 m²,647 m² Grundstück,https://www.immowelt.de/expose/e16fcec8-0239-494b-8f85-704016e0d9f7";4368
Sindelfingen 4, Sindelfingen (71063),790.000 € 6.320 €/m²,6 Zimmer,125 m²,Unknown,https://www.immowelt.de/expose/eae5afa6-b12a-43d9-929b-ece6508f9a37;4368
"Sindelfingen 4, Sindelfingen (71065),285.000 € 4.014 €/m²,""3,5 Zimmer"",71 m²,Unknown,https://www.immowelt.de/expose/dc92a029-3ed0-4a6e-a94c-e53623500d85";4368
Sindelfingen 101, Sindelfingen (71069),1.499.000 € 12.922 €/m²,6 Zimmer,116 m²,596 m² Grundstück,https://www.immowelt.de/expose/87bc7f6f-29d0-40b2-8e46-36fca5d954ba;4368
"Sindelfingen 101, Sindelfingen (71069),530.000 € 4.805 €/m²,5 Zimmer,""110,3 m²"",Unknown,https://www.immowelt.de/expose/b00c8b35-60f1-446b-9293-d42700e9abe2";4368
Sindelfingen 2, Sindelfingen (71063),599.000 € 6.582 €/m²,4 Zimmer,91 m²,Unknown,https://www.immowelt.de/expose/779ea8e8-8bc2-41c1-88bc-63f26269060e;4368
Sindelfingen 2, Sindelfingen (71065),685.000 € 6.227 €/m²,4 Zimmer,110 m²,Unknown,https://www.immowelt.de/expose/b1d6fbd7-1eba-45ed-9d77-97dd1bfd4639;4368
"Sindelfingen 2, Sindelfingen (71067),822.500 € 5.306 €/m²,""5,5 Zimmer"",155 m²,314 m² Grundstück,https://www.immowelt.de/expose/defdf2f3-f6f0-47c4-b9a2-c3fbd04bca6d";4368
Sindelfingen 101, Sindelfingen (71069),850.000 € 4.315 €/m²,11 Zimmer,197 m²,645 m² Grundstück,https://www.immowelt.de/expose/f24f3487-3b5a-481b-b630-bef0ae817a56;4368
Sindelfingen 101, Sindelfingen (71069),850.000 € 3.232 €/m²,11 Zimmer,263 m²,645 m² Grundstück,https://www.immowelt.de/expose/de4434c3-8544-4494-a147-99db344bc4c0;4368
"Unknown,Unknown,""4,5 Zimmer"",""103,7 m²"",3. Geschoss,https://www.immowelt.de/projekte/expose/k2ds532";4368
Unknown,Unknown,4 Zimmer,81 m²,Unknown,https://www.immowelt.de/projekte/expose/k27d532;4368
Unknown,Unknown,4 Zimmer,86 m²,Unknown,https://www.immowelt.de/projekte/expose/k27d532;4368
Unknown,Unknown,4 Zimmer,99 m²,Unknown,https://www.immowelt.de/projekte/expose/k27d532;4368
Sindelfingen 3, Sindelfingen (71065),365.000 € 4.506 €/m²,3 Zimmer,81 m²,1. Geschoss,https://www.immowelt.de/expose/0db49eca-785c-4013-87c6-1d72fb10a984;4368
"Unknown,Unknown,""3,5 Zimmer"",93 m²,Unknown,https://www.immowelt.de/projekte/expose/k23s632";4368
Unknown,Unknown,3 Zimmer,80 m²,Unknown,https://www.immowelt.de/projekte/expose/k23s632;4368
Unknown,Unknown,3 Zimmer,56 m²,Unknown,https://www.immowelt.de/projekte/expose/k23s632;4368
Unknown,Unknown,4 Zimmer,85 m²,Unknown,https://www.immowelt.de/projekte/expose/k23s632;4368
Unknown,Unknown,3 Zimmer,101 m²,Unknown,https://www.immowelt.de/projekte/expose/k23s632;4368
"Unknown,Unknown,""4,5 Zimmer"",94 m²,Unknown,https://www.immowelt.de/projekte/expose/k23s632";4368
Unknown,Unknown,3 Zimmer,66 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,134 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,2 Zimmer,52 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,91 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,81 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,91 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,2 Zimmer,53 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,3 Zimmer,82 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,2 Zimmer,53 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,116 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,136 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,113 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,2 Zimmer,50 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,3 Zimmer,78 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,111 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,2 Zimmer,52 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Unknown,Unknown,4 Zimmer,137 m²,Unknown,https://www.immowelt.de/projekte/expose/k26d532;4368
Sindelfingen 2, Sindelfingen (71067),763.999 € 3.859 €/m²,10 Zimmer,198 m²,490 m² Grundstück,https://www.immowelt.de/expose/b0116e3b-85b5-4317-8841-86f49749cabb;4368
Sindelfingen 2, Sindelfingen (71063),622.999 € 5.769 €/m²,5 Zimmer,108 m²,390 m² Grundstück,https://www.immowelt.de/expose/5265d42f-f20a-48c6-9164-7b6d48f33b71;4368
Krotenäckerweg 48, Sindelfingen 101, Sindelfingen (71069),250.000 € 1.724 €/m²,5 Zimmer,145 m²,180 m² Grundstück,https://www.immowelt.de/expose/2d927803-056f-40d7-914b-12e35a21ff0f;4368
